CAP;RS_Recapitista;RS_Lotto;RS_Plico;RS_Foglio;RS_20;RS_dem;RS_21_50;RS_51_100;RS_101_250;RS_251_350;RS_351_1000 ;RS_1001_2000;AR_Recapitista;AR_Lotto;AR_Plico;AR_Foglio;AR_20;AR_dem;AR_21_50;AR_51_100;AR_101_250;AR_251_350;AR_351_1000;AR_1001_2000;890_Recapitista;890_Lotto;890_Plico;890_Foglio;890_20;890_dem;890_21_50;890_51_100;890_101_250;890_251_350;890_351_1000;890_1001_2000
10134;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10135;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10136;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10137;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10138;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10139;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10141;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10142;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10143;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10144;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10145;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10146;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10147;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10148;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10149;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10151;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10152;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10153;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10154;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10155;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
10156;Poste ;21;0,09;0,03;2,02;0,02;2,39;2,75;3,14;3,45;4,16;4,99;Poste ;26;0,27;0,03;3,11;0,07;3,48;3,84;4,23;4,54;5,25;6,09;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
11010;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11011;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11012;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11013;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11014;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11015;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11016;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11017;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11018;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11020;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11021;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11022;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11023;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11024;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11025;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11026;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11027;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11028;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11029;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
11100;Poste ;21;0,09;0,03;2,29;0,02;2,66;3,01;3,41;3,76;4,43;5,28;Poste ;26;0,27;0,03;3,38;0,07;3,75;4,1;4,5;4,85;5,52;6,37;RTI Sailpost-Snem;3;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
12010;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12011;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12012;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12013;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12014;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12015;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12016;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12017;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12018;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12019;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12020;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12021;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12022;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12023;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12024;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12025;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12026;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12027;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12028;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12029;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12030;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12031;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12032;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12033;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12034;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12035;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12036;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12037;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12038;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12039;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12040;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12041;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12042;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12043;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12044;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12045;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12046;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12047;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12048;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12049;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12050;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12051;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12052;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12053;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12054;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12055;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12056;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12058;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12060;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12061;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12062;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12063;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12064;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
12065;Poste ;21;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;26;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;Poste ;1;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
