CAP;RS_Recapitista;RS_Lotto;RS_Plico;RS_Foglio;RS_20;RS_dem;RS_21_50;RS_51_100;RS_101_250;RS_251_350;RS_351_1000 ;RS_1001_2000;AR_Recapitista;AR_Lotto;AR_Plico;AR_Foglio;AR_20;AR_dem;AR_21_50;AR_51_100;AR_101_250;AR_251_350;AR_351_1000;AR_1001_2000;890_Recapitista;890_Lotto;890_Plico;890_Foglio;890_20;890_dem;890_21_50;890_51_100;890_101_250;890_251_350;890_351_1000;890_1001_2000
32045;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;5;0,27;0,03;7,22;0,13;8,72;8,72;9,43;9,43;10,36;10,36
32046;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;5;0,27;0,03;7,22;0,13;8,72;8,72;9,43;9,43;10,36;10,36
32100;Poste ;24;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;29;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;Poste ;5;0,27;0,03;7,22;0,13;8,72;8,72;9,43;9,43;10,36;10,36
33010;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33011;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33012;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
33013;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33014;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
33015;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33016;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33017;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33018;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33019;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33020;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33021;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
33022;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33023;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33024;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33025;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33026;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33027;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33028;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33029;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33030;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33031;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33032;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33033;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33034;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33035;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33036;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33037;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33038;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33039;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33040;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33041;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33042;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33043;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33044;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33045;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33046;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33047;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33048;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33049;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33050;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33051;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33052;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33053;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33054;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33055;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33056;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33057;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33058;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33059;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33061;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33070;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33072;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33074;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33075;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33076;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33077;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33078;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33079;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33080;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33081;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
33082;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33083;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33084;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33085;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33086;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33087;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33090;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33092;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33094;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33095;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33097;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33098;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33099;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33100;Poste ;24;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;29;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
33170;Poste ;24;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;29;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
34010;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34011;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
34015;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
34016;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34018;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34070;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34071;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34072;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34073;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34074;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;6;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
34075;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
34076;Poste ;24;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;29;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
